"migratieachtergrond","perioden","totaal"
"Canada";"2015";15267
"Canada";"2016";15625
"Canada";"2017";15944
"CaribischNederland";"1997";0
"CaribischNederland";"1998";0
"CaribischNederland";"1999";0
"CaribischNederland";"2000";0
"CaribischNederland";"2001";0
"CaribischNederland";"2002";0
"CaribischNederland";"2003";0
"CaribischNederland";"2004";0
"CaribischNederland";"2005";0
"CaribischNederland";"2006";0
"CaribischNederland";"2007";0
"CaribischNederland";"2008";0
"CaribischNederland";"2009";0
"CaribischNederland";"2010";0
"CaribischNederland";"2011";0
"CaribischNederland";"2012";0
"CaribischNederland";"2013";5
"CaribischNederland";"2014";12
"CaribischNederland";"2015";15
"CaribischNederland";"2016";21
"CaribischNederland";"2017";30
"Caymaneilanden";"1997";8
"Caymaneilanden";"1998";10
"Caymaneilanden";"1999";10
"Caymaneilanden";"2000";8
"Caymaneilanden";"2001";10
"Caymaneilanden";"2002";10
"Caymaneilanden";"2003";11
"Caymaneilanden";"2004";11
"Caymaneilanden";"2005";13
"Caymaneilanden";"2006";11
"Caymaneilanden";"2007";12
"Caymaneilanden";"2008";14
"Caymaneilanden";"2009";12
"Caymaneilanden";"2010";11
"Caymaneilanden";"2011";11
"Caymaneilanden";"2012";11
"Caymaneilanden";"2013";13
"Caymaneilanden";"2014";13
"Caymaneilanden";"2015";13
"Caymaneilanden";"2016";15
"Caymaneilanden";"2017";14
"Chili";"1997";3602
"Chili";"1998";3671
"Chili";"1999";3814
"Chili";"2000";3937
"Chili";"2001";4061
"Chili";"2002";4210
"Chili";"2003";4329
"Chili";"2004";4444
"Chili";"2005";4564
"Chili";"2006";4777
"Chili";"2007";4838
"Chili";"2008";4796
"Chili";"2009";4856
"Chili";"2010";4936
"Chili";"2011";5059
"Chili";"2012";5211
"Chili";"2013";5349
"Chili";"2014";5426
"Chili";"2015";5488
"Chili";"2016";5612
"Chili";"2017";5806
"Colombia";"1997";5459
"Colombia";"1998";6002
"Colombia";"1999";6590
"Colombia";"2000";7025
"Colombia";"2001";7484
"Colombia";"2002";8122
"Colombia";"2003";8798
"Colombia";"2004";9366
"Colombia";"2005";9885
"Colombia";"2006";"10335
"Colombia";"2007";"10631
"Colombia";"2008";"11031
"Colombia";"2009";"11582
"Colombia";"2010";"12292
"Colombia";"2011";"12968
"Colombia";"2012";"13537
"Colombia";"2013";"14069
"Colombia";"2014";"14759
"Colombia";"2015";"15346
"Colombia";"2016";"15892
"Colombia";"2017";"16607
"CostaRica";"1997";321
"CostaRica";"1998";355
"CostaRica";"1999";409
"CostaRica";"2000";444
"CostaRica";"2001";474
"CostaRica";"2002";507
"CostaRica";"2003";553
"CostaRica";"2004";585
"CostaRica";"2005";623
"CostaRica";"2006";648
"CostaRica";"2007";664
"CostaRica";"2008";674
"CostaRica";"2009";711
"CostaRica";"2010";741
"CostaRica";"2011";792
"CostaRica";"2012";856
"CostaRica";"2013";900
"CostaRica";"2014";899
"CostaRica";"2015";970
"CostaRica";"2016";1007
"CostaRica";"2017";1056
"Cuba";"1997";416
"Cuba";"1998";562
"Cuba";"1999";678
"Cuba";"2000";781
"Cuba";"2001";909
"Cuba";"2002";1011
"Cuba";"2003";1160
"Cuba";"2004";1270
"Cuba";"2005";1361
"Cuba";"2006";1462
"Cuba";"2007";1539
"Cuba";"2008";1607
"Cuba";"2009";1651
"Cuba";"2010";1748
"Cuba";"2011";1828
"Cuba";"2012";1896
"Cuba";"2013";1946
"Cuba";"2014";1999
"Cuba";"2015";2052
"Cuba";"2016";2090
"Cuba";"2017";2111
"Curaçao";"1997";0
"Curaçao";"1998";0
"Curaçao";"1999";0
"Curaçao";"2000";0
"Curaçao";"2001";0
"Curaçao";"2002";0
"Curaçao";"2003";0
"Curaçao";"2004";0
"Curaçao";"2005";0
"Curaçao";"2006";0
"Curaçao";"2007";0
"Curaçao";"2008";0
"Curaçao";"2009";0
"Curaçao";"2010";0
"Curaçao";"2011";0
"Curaçao";"2012";0
"Curaçao";"2013";67
"Curaçao";"2014";124
"Curaçao";"2015";203
"Curaçao";"2016";334
"Curaçao";"2017";472
"Dominica";"1997";61
"Dominica";"1998";62
"Dominica";"1999";72
"Dominica";"2000";84
"Dominica";"2001";88
"Dominica";"2002";96
